INFO:root:['Recarm', 'Mind Charge', 'Sukukaja', 'Wind Amp']
INFO:root:['Diarama', 'Patra', 'Tarukaja', 'Mind Charge']
INFO:root:['Tarukaja', 'Patra', 'Recarm', 'Sukukaja']
INFO:root:['Diarama', 'Rakukaja', 'Diarahan', 'Wind Boost']
INFO:root:['Patra', 'Dekunda', 'Sukukaja', 'Zio']
INFO:root:['Wind Amp', 'Recarm', 'Patra', 'Mind Charge']
INFO:root:['Patra', 'Recarm', 'Mind Charge', 'Dekunda']
INFO:root:['Sukukaja', 'Rakukaja', 'Dekunda', 'Tarukaja']
INFO:root:['Patra', 'Diarahan', 'Mazionga', 'Rakukaja']
INFO:root:['Patra', 'Mind Charge', 'Wind Boost', 'Recarm']
INFO:root:['Patra', 'Diarama', 'Rakukaja', 'Dekunda']
INFO:root:['Wind Amp', 'Wind Amp', 'Tarukaja', 'Wind Boost']
INFO:root:['Dekunda', 'Rakukaja', 'Patra', 'Tarukaja']
INFO:root:['Diarama', 'Patra', 'Recarm', 'Tarukaja']
INFO:root:['Recarm', 'Diarama', 'Diarahan', 'Tarukaja']
INFO:root:['Diarama', 'Patra', 'Masukunda', 'Diarahan']
INFO:root:['Patra', 'Sukukaja', 'Wind Boost', 'Diarahan']
INFO:root:['Recarm', 'Mind Charge', 'Patra', 'Masukunda']
INFO:root:['Patra', 'Rakukaja', 'Recarm', 'Dekunda']
INFO:root:['Sukukaja', 'Diarahan', 'Dekunda', 'Zio']
INFO:root:['Patra', 'Rakukaja', 'Sukukaja', 'Dekunda']
INFO:root:['Recarm', 'Tarukaja', 'Sukukaja', 'Diarama']
INFO:root:['Rakukaja', 'Recarm', 'Mind Charge', 'Masukunda']
INFO:root:['Patra', 'Sukukaja', 'Recarm', 'Rakukaja']
INFO:root:['Patra', 'Mind Charge', 'Diarama', 'Wind Amp']
INFO:root:['Rakukaja', 'Tarukaja', 'Patra', 'Growth 3']
INFO:root:['Wind Amp', 'Wind Boost', 'Recarm', 'Patra']
INFO:root:['Patra', 'Rakukaja', 'Diarahan', 'Tarukaja']
INFO:root:['Diarama', 'Sukukaja', 'Patra', 'Dekunda']
INFO:root:['Recarm', 'Sukukaja', 'Patra', 'Masukunda']
INFO:root:['Patra', 'Zio', 'Mind Charge', 'Panta Rhei']
INFO:root:['Diarama', 'Patra', 'Diarahan', 'Sukukaja']
INFO:root:['Patra', 'Zio', 'Diarama', 'Wind Amp']
INFO:root:['Diarahan', 'Patra', 'Recarm', 'Tarukaja']
INFO:root:['Tarukaja', 'Patra', 'Rakukaja', 'Diarama']
INFO:root:['Diarama', 'Patra', 'Tarukaja', 'Wind Amp']
INFO:root:['Patra', 'Wind Boost', 'Recarm', 'Tarukaja']
INFO:root:['Patra', 'Diarama', 'Diarahan', 'Dekunda']
INFO:root:['Patra', 'Tarukaja', 'Recarm', 'Rakukaja']
INFO:root:['Diarama', 'Masukunda', 'Tarukaja', 'Recarm']
INFO:root:['Tarukaja', 'Masukunda', 'Patra', 'Diarahan']
INFO:root:['Patra', 'Diarahan', 'Sukukaja', 'Recarm']
INFO:root:['Patra', 'Recarm', 'Wind Amp', 'Tarukaja']
INFO:root:['Patra', 'Wind Amp', 'Diarahan', 'Growth 3']
INFO:root:['Patra', 'Diarama', 'Dekunda', 'Sukukaja']
INFO:root:['Patra', 'Recarm', 'Diarama', 'Mazionga']
INFO:root:['Null Dark', 'Patra', 'Diarahan', 'Rakukaja']
INFO:root:['Recarm', 'Patra', 'Sukukaja', 'Panta Rhei']
INFO:root:['Patra', 'Tarukaja', 'Diarama', 'Panta Rhei']
INFO:root:['Patra', 'Diarama', 'Masukunda', 'Sukukaja']
INFO:root:['Wind Boost', 'Diarahan', 'Rakukaja', 'Mind Charge']
INFO:root:['Mind Charge', 'Zio', 'Patra', 'Diarahan']
INFO:root:['Tarukaja', 'Mind Charge', 'Patra', 'Diarama']
INFO:root:['Wind Amp', 'Patra', 'Masukunda', 'Recarm']
INFO:root:['Recarm', 'Diarahan', 'Patra', 'Sukukaja']
INFO:root:['Wind Amp', 'Diarama', 'Patra', 'Dekunda']
INFO:root:['Patra', 'Rakukaja', 'Diarama', 'Recarm']
INFO:root:['Rakukaja', 'Diarahan', 'Diarama', 'Patra']
INFO:root:['Recarm', 'Diarama', 'Diarahan', 'Dekunda']
INFO:root:['Wind Amp', 'Diarama', 'Tarukaja', 'Patra']
INFO:root:['Dekunda', 'Rakukaja', 'Patra', 'Diarama']
INFO:root:['Patra', 'Rakukaja', 'Dekunda', 'Masukunda']
INFO:root:['Tarukaja', 'Patra', 'Zio', 'Null Dark']
INFO:root:['Patra', 'Tarukaja', 'Rakukaja', 'Masukunda']
INFO:root:['Recarm', 'Diarama', 'Patra', 'Zio']
INFO:root:['Sukukaja', 'Tarukaja', 'Recarm', 'Diarama']
INFO:root:['Patra', 'Diarahan', 'Diarama', 'Sukukaja']
INFO:root:['Diarama', 'Diarahan', 'Panta Rhei', 'Patra']
INFO:root:['Mind Charge', 'Diarahan', 'Diarama', 'Patra']
INFO:root:['Rakukaja', 'Diarahan', 'Diarama', 'Patra']
INFO:root:['Patra', 'Diarahan', 'Sukukaja', 'Zio']
INFO:root:['Megido', 'Diarama', 'Patra', 'Mind Charge']
INFO:root:['Recarm', 'Rakukaja', 'Sukukaja', 'Diarahan']
INFO:root:['Patra', 'Tarukaja', 'Recarm', 'Diarama']
INFO:root:['Recarm', 'Tarukaja', 'Diarama', 'Wind Amp']
INFO:root:['Sukukaja', 'Patra', 'Growth 3', 'Masukunda']
INFO:root:['Patra', 'Sukukaja', 'Diarama', 'Rakukaja']
INFO:root:['Sukukaja', 'Recarm', 'Zio', 'Tarukaja']
INFO:root:['Tarukaja', 'Rakukaja', 'Sukukaja', 'Masukunda']
INFO:root:['Wind Amp', 'Patra', 'Rakukaja', 'Mazionga']
INFO:root:['Masukunda', 'Tarukaja', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Tarukaja', 'Recarm', 'Masukunda']
INFO:root:['Patra', 'Sukukaja', 'Recarm', 'Rakukaja']
INFO:root:['Dekunda', 'Mind Charge', 'Patra', 'Tarukaja']
INFO:root:['Masukunda', 'Recarm', 'Rakukaja', 'Patra']
INFO:root:['Wind Amp', 'Tarukaja', 'Diarama', 'Patra']
INFO:root:['Sukukaja', 'Patra', 'Dekunda', 'Diarama']
INFO:root:['Patra', 'Sukukaja', 'Dekunda', 'Rakukaja']
INFO:root:['Panta Rhei', 'Recarm', 'Patra', 'Sukukaja']
INFO:root:['Diarama', 'Zio', 'Patra', 'Diarahan']
INFO:root:['Wind Amp', 'Sukukaja', 'Diarama', 'Mazionga']
INFO:root:['Wind Amp', 'Patra', 'Mind Charge', 'Dekunda']
INFO:root:['Patra', 'Diarama', 'Null Dark', 'Mind Charge']
INFO:root:['Tarukaja', 'Patra', 'Recarm', 'Sukukaja']
INFO:root:['Rakukaja', 'Patra', 'Diarahan', 'Wind Boost']
INFO:root:['Recarm', 'Mind Charge', 'Patra', 'Rakukaja']
INFO:root:['Patra', 'Sukukaja', 'Recarm', 'Zio']
INFO:root:['Patra', 'Tarukaja', 'Recarm', 'Diarahan']
INFO:root:['Diarama', 'Recarm', 'Patra', 'Mind Charge']
INFO:root:['Patra', 'Zio', 'Wind Boost', 'Diarama']
INFO:root:['Mind Charge', 'Recarm', 'Sukukaja', 'Rakukaja']
INFO:root:['Patra', 'Rakukaja', 'Recarm', 'Tarukaja']
INFO:root:['Recarm', 'Diarahan', 'Dekunda', 'Diarama']
INFO:root:['Patra', 'Diarahan', 'Dekunda', 'Rakukaja']
INFO:root:['Diarama', 'Patra', 'Masukunda', 'Sukukaja']
INFO:root:['Patra', 'Recarm', 'Tarukaja', 'Zio']
INFO:root:['Patra', 'Diarahan', 'Masukunda', 'Sukukaja']
INFO:root:['Sukukaja', 'Rakukaja', 'Tarukaja', 'Diarahan']
INFO:root:['Diarahan', 'Dekunda', 'Patra', 'Diarama']
INFO:root:['Rakukaja', 'Diarama', 'Patra', 'Sukukaja']
INFO:root:['Diarama', 'Tarukaja', 'Mind Charge', 'Patra']
INFO:root:['Tarukaja', 'Zio', 'Patra', 'Mind Charge']
INFO:root:['Rakukaja', 'Patra', 'Diarama', 'Sukukaja']
INFO:root:['Patra', 'Recarm', 'Diarama', 'Diarahan']
INFO:root:['Dekunda', 'Patra', 'Tarukaja', 'Rakukaja']
INFO:root:['Wind Amp', 'Patra', 'Dekunda', 'Diarahan']
INFO:root:['Wind Amp', 'Diarama', 'Rakukaja', 'Recarm']
INFO:root:['Wind Boost', 'Zio', 'Sukukaja', 'Patra']
INFO:root:['Rakukaja', 'Recarm', 'Tarukaja', 'Diarahan']
INFO:root:['Patra', 'Megido', 'Masukunda', 'Sukukaja']
INFO:root:['Dekunda', 'Mind Charge', 'Diarahan', 'Patra']
INFO:root:['Tarukaja', 'Growth 3', 'Recarm', 'Masukunda']
INFO:root:['Sukukaja', 'Rakukaja', 'Masukunda', 'Recarm']
INFO:root:['Megido', 'Masukunda', 'Rakukaja', 'Patra']
INFO:root:['Patra', 'Growth 3', 'Mazionga', 'Recarm']
INFO:root:['Sukukaja', 'Wind Amp', 'Wind Boost', 'Rakukaja']
INFO:root:['Rakukaja', 'Patra', 'Diarama', 'Recarm']
INFO:root:['Patra', 'Tarukaja', 'Dekunda', 'Masukunda']
INFO:root:['Growth 3', 'Patra', 'Tarukaja', 'Masukunda']
INFO:root:['Dekunda', 'Patra', 'Recarm', 'Rakukaja']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Zio']
INFO:root:['Wind Amp', 'Patra', 'Diarama', 'Rakukaja']
INFO:root:['Masukunda', 'Patra', 'Dekunda', 'Null Dark']
INFO:root:['Tarukaja', 'Sukukaja', 'Patra', 'Zio']
INFO:root:['Diarahan', 'Tarukaja', 'Dekunda', 'Diarama']
INFO:root:['Recarm', 'Diarahan', 'Tarukaja', 'Patra']
INFO:root:['Patra', 'Diarama', 'Sukukaja', 'Diarahan']
INFO:root:['Sukukaja', 'Patra', 'Recarm', 'Tarukaja']
INFO:root:['Patra', 'Mind Charge', 'Diarahan', 'Masukunda']
INFO:root:['Null Dark', 'Mazionga', 'Dekunda', 'Growth 3']
INFO:root:['Rakukaja', 'Diarahan', 'Patra', 'Dekunda']
INFO:root:['Sukukaja', 'Recarm', 'Patra', 'Diarahan']
INFO:root:['Sukukaja', 'Rakukaja', 'Diarama', 'Patra']
INFO:root:['Dekunda', 'Patra', 'Tarukaja', 'Diarama']
INFO:root:['Patra', 'Dekunda', 'Diarama', 'Recarm']
INFO:root:['Patra', 'Tarukaja', 'Rakukaja', 'Mind Charge']
INFO:root:['Diarama', 'Masukunda', 'Growth 3', 'Diarahan']
INFO:root:['Mind Charge', 'Recarm', 'Patra', 'Diarama']
INFO:root:['Rakukaja', 'Masukunda', 'Patra', 'Panta Rhei']
INFO:root:['Patra', 'Rakukaja', 'Diarahan', 'Diarama']
INFO:root:['Patra', 'Masukunda', 'Sukukaja', 'Diarama']
INFO:root:['Null Dark', 'Wind Boost', 'Dekunda', 'Patra']
INFO:root:['Wind Amp', 'Patra', 'Diarama', 'Recarm']
INFO:root:['Diarama', 'Diarahan', 'Wind Amp', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Diarama', 'Diarahan']
INFO:root:['Wind Amp', 'Rakukaja', 'Diarahan', 'Patra']
INFO:root:['Recarm', 'Rakukaja', 'Diarama', 'Patra']
INFO:root:['Dekunda', 'Patra', 'Wind Amp', 'Tarukaja']
INFO:root:['Tarukaja', 'Dekunda', 'Diarama', 'Sukukaja']
INFO:root:['Patra', 'Rakukaja', 'Dekunda', 'Sukukaja']
INFO:root:['Masukunda', 'Patra', 'Rakukaja', 'Recarm']
INFO:root:['Diarahan', 'Tarukaja', 'Diarama', 'Sukukaja']
INFO:root:['Tarukaja', 'Patra', 'Wind Amp', 'Rakukaja']
INFO:root:['Tarukaja', 'Rakukaja', 'Diarahan', 'Mind Charge']
INFO:root:['Patra', 'Rakukaja', 'Sukukaja', 'Recarm']
INFO:root:['Diarahan', 'Sukukaja', 'Diarama', 'Patra']
INFO:root:['Diarama', 'Patra', 'Zio', 'Recarm']
INFO:root:['Growth 3', 'Tarukaja', 'Patra', 'Dekunda']
INFO:root:['Diarahan', 'Patra', 'Rakukaja', 'Sukukaja']
INFO:root:['Mind Charge', 'Sukukaja', 'Rakukaja', 'Recarm']
INFO:root:['Patra', 'Zio', 'Diarama', 'Sukukaja']
INFO:root:['Diarama', 'Growth 3', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Recarm', 'Tarukaja', 'Diarahan']
INFO:root:['Wind Amp', 'Recarm', 'Patra', 'Rakukaja']
INFO:root:['Diarahan', 'Recarm', 'Wind Boost', 'Tarukaja']
INFO:root:['Tarukaja', 'Patra', 'Sukukaja', 'Recarm']
INFO:root:['Recarm', 'Patra', 'Diarahan', 'Diarama']
INFO:root:['Diarama', 'Sukukaja', 'Patra', 'Tarukaja']
INFO:root:['Recarm', 'Megido', 'Diarahan', 'Sukukaja']
INFO:root:['Sukukaja', 'Patra', 'Tarukaja', 'Masukunda']
INFO:root:['Rakukaja', 'Patra', 'Sukukaja', 'Masukunda']
INFO:root:['Patra', 'Masukunda', 'Recarm', 'Diarahan']
INFO:root:['Sukukaja', 'Rakukaja', 'Recarm', 'Patra']
INFO:root:['Diarama', 'Rakukaja', 'Zio', 'Tarukaja']
INFO:root:['Rakukaja', 'Patra', 'Zio', 'Diarama']
INFO:root:['Wind Boost', 'Diarama', 'Rakukaja', 'Diarahan']
INFO:root:['Wind Boost', 'Patra', 'Mind Charge', 'Masukunda']
INFO:root:['Wind Amp', 'Dekunda', 'Mind Charge', 'Patra']
INFO:root:['Dekunda', 'Patra', 'Diarama', 'Rakukaja']
INFO:root:['Mazionga', 'Patra', 'Diarama', 'Recarm']
INFO:root:['Rakukaja', 'Masukunda', 'Patra', 'Diarahan']
INFO:root:['Patra', 'Sukukaja', 'Rakukaja', 'Recarm']
INFO:root:['Recarm', 'Patra', 'Tarukaja', 'Dekunda']
INFO:root:['Diarahan', 'Sukukaja', 'Mind Charge', 'Patra']
INFO:root:['Patra', 'Rakukaja', 'Diarama', 'Recarm']
INFO:root:['Tarukaja', 'Patra', 'Megido', 'Dekunda']
INFO:root:['Wind Amp', 'Patra', 'Tarukaja', 'Sukukaja']
INFO:root:['Diarama', 'Sukukaja', 'Rakukaja', 'Patra']
INFO:root:['Rakukaja', 'Recarm', 'Patra', 'Wind Boost']
INFO:root:['Patra', 'Tarukaja', 'Dekunda', 'Sukukaja']
INFO:root:['Sukukaja', 'Patra', 'Tarukaja', 'Diarahan']
INFO:root:['Growth 3', 'Wind Boost', 'Recarm', 'Patra']
INFO:root:['Recarm', 'Patra', 'Tarukaja', 'Diarama']
INFO:root:['Mind Charge', 'Rakukaja', 'Zio', 'Sukukaja']
INFO:root:['Tarukaja', 'Patra', 'Dekunda', 'Mind Charge']
INFO:root:['Diarahan', 'Patra', 'Tarukaja', 'Dekunda']
INFO:root:['Mind Charge', 'Patra', 'Tarukaja', 'Diarahan']
INFO:root:['Sukukaja', 'Recarm', 'Diarama', 'Diarahan']
INFO:root:['Mind Charge', 'Patra', 'Rakukaja', 'Diarahan']
INFO:root:['Dekunda', 'Patra', 'Megido', 'Rakukaja']
INFO:root:['Mazionga', 'Mind Charge', 'Megido', 'Patra']
INFO:root:['Patra', 'Zio', 'Rakukaja', 'Mind Charge']
INFO:root:['Tarukaja', 'Zio', 'Rakukaja', 'Patra']
INFO:root:['Rakukaja', 'Recarm', 'Panta Rhei', 'Masukunda']
INFO:root:['Wind Boost', 'Patra', 'Diarama', 'Sukukaja']
INFO:root:['Diarama', 'Rakukaja', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Diarahan', 'Diarama', 'Mazionga']
INFO:root:['Diarama', 'Patra', 'Rakukaja', 'Zio']
INFO:root:['Diarama', 'Tarukaja', 'Sukukaja', 'Wind Amp']
INFO:root:['Patra', 'Diarama', 'Recarm', 'Sukukaja']
INFO:root:['Tarukaja', 'Rakukaja', 'Masukunda', 'Sukukaja']
INFO:root:['Sukukaja', 'Patra', 'Diarahan', 'Tarukaja']
INFO:root:['Patra', 'Sukukaja', 'Diarama', 'Zio']
INFO:root:['Patra', 'Zio', 'Tarukaja', 'Diarahan']
INFO:root:['Diarama', 'Patra', 'Tarukaja', 'Sukukaja']
INFO:root:['Mazionga', 'Dekunda', 'Recarm', 'Rakukaja']
INFO:root:['Patra', 'Diarama', 'Diarahan', 'Sukukaja']
INFO:root:['Mind Charge', 'Patra', 'Tarukaja', 'Diarama']
INFO:root:['Masukunda', 'Diarahan', 'Recarm', 'Diarama']
INFO:root:['Rakukaja', 'Patra', 'Wind Amp', 'Diarama']
INFO:root:['Tarukaja', 'Rakukaja', 'Diarahan', 'Diarama']
INFO:root:['Recarm', 'Diarama', 'Patra', 'Tarukaja']
INFO:root:['Sukukaja', 'Rakukaja', 'Mazionga', 'Patra']
INFO:root:['Sukukaja', 'Rakukaja', 'Diarama', 'Patra']
INFO:root:['Diarama', 'Sukukaja', 'Tarukaja', 'Patra']
INFO:root:['Diarama', 'Patra', 'Megido', 'Rakukaja']
INFO:root:['Diarahan', 'Rakukaja', 'Mazionga', 'Patra']
INFO:root:['Patra', 'Rakukaja', 'Sukukaja', 'Zio']
INFO:root:['Patra', 'Diarama', 'Diarahan', 'Wind Boost']
INFO:root:['Rakukaja', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Tarukaja', 'Patra', 'Recarm', 'Rakukaja']
INFO:root:['Diarama', 'Patra', 'Sukukaja', 'Mind Charge']
INFO:root:['Patra', 'Zio', 'Dekunda', 'Diarama']
INFO:root:['Patra', 'Tarukaja', 'Rakukaja', 'Wind Boost']
INFO:root:['Recarm', 'Masukunda', 'Diarama', 'Sukukaja']
INFO:root:['Diarahan', 'Sukukaja', 'Tarukaja', 'Dekunda']
INFO:root:['Dekunda', 'Sukukaja', 'Patra', 'Diarama']
INFO:root:['Patra', 'Diarama', 'Dekunda', 'Sukukaja']
INFO:root:['Patra', 'Zio', 'Wind Amp', 'Dekunda']
INFO:root:['Rakukaja', 'Growth 3', 'Patra', 'Tarukaja']
INFO:root:['Dekunda', 'Rakukaja', 'Patra', 'Recarm']
INFO:root:['Diarahan', 'Sukukaja', 'Patra', 'Zio']
INFO:root:['Mazionga', 'Diarama', 'Tarukaja', 'Patra']
INFO:root:['Diarahan', 'Tarukaja', 'Rakukaja', 'Patra']
INFO:root:['Patra', 'Recarm', 'Diarama', 'Dekunda']
INFO:root:['Sukukaja', 'Patra', 'Diarahan', 'Dekunda']
INFO:root:['Patra', 'Recarm', 'Panta Rhei', 'Sukukaja']
INFO:root:['Patra', 'Zio', 'Dekunda', 'Diarama']
INFO:root:['Patra', 'Diarahan', 'Tarukaja', 'Sukukaja']
INFO:root:['Sukukaja', 'Patra', 'Diarama', 'Tarukaja']
INFO:root:['Patra', 'Diarama', 'Tarukaja', 'Dekunda']
INFO:root:['Patra', 'Diarama', 'Panta Rhei', 'Dekunda']
INFO:root:['Mind Charge', 'Rakukaja', 'Patra', 'Recarm']
INFO:root:['Sukukaja', 'Zio', 'Diarama', 'Rakukaja']
INFO:root:['Sukukaja', 'Patra', 'Diarama', 'Diarahan']
INFO:root:['Patra', 'Wind Amp', 'Dekunda', 'Zio']
INFO:root:['Masukunda', 'Recarm', 'Diarama', 'Sukukaja']
INFO:root:['Patra', 'Recarm', 'Dekunda', 'Diarama']
INFO:root:['Diarahan', 'Mind Charge', 'Dekunda', 'Masukunda']
INFO:root:['Diarahan', 'Tarukaja', 'Rakukaja', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Diarama', 'Rakukaja']
INFO:root:['Recarm', 'Patra', 'Rakukaja', 'Tarukaja']
INFO:root:['Patra', 'Diarama', 'Zio', 'Mind Charge']
INFO:root:['Patra', 'Diarama', 'Dekunda', 'Recarm']
INFO:root:['Sukukaja', 'Megido', 'Patra', 'Wind Boost']
INFO:root:['Sukukaja', 'Tarukaja', 'Zio', 'Recarm']
INFO:root:['Patra', 'Diarama', 'Mind Charge', 'Recarm']
INFO:root:['Diarama', 'Sukukaja', 'Wind Boost', 'Patra']
INFO:root:['Patra', 'Diarama', 'Mind Charge', 'Zio']
INFO:root:['Rakukaja', 'Patra', 'Dekunda', 'Zio']
INFO:root:['Patra', 'Diarahan', 'Masukunda', 'Wind Boost']
INFO:root:['Masukunda', 'Sukukaja', 'Wind Boost', 'Patra']
INFO:root:['Patra', 'Diarahan', 'Recarm', 'Sukukaja']
INFO:root:['Patra', 'Rakukaja', 'Diarama', 'Recarm']
INFO:root:['Rakukaja', 'Patra', 'Mazionga', 'Recarm']
INFO:root:['Diarama', 'Mind Charge', 'Recarm', 'Patra']
INFO:root:['Patra', 'Tarukaja', 'Masukunda', 'Diarahan']
INFO:root:['Tarukaja', 'Patra', 'Wind Amp', 'Rakukaja']
INFO:root:['Patra', 'Sukukaja', 'Diarama', 'Rakukaja']
INFO:root:['Patra', 'Sukukaja', 'Zio', 'Tarukaja']
INFO:root:['Mind Charge', 'Patra', 'Diarahan', 'Rakukaja']
INFO:root:['Patra', 'Mind Charge', 'Sukukaja', 'Masukunda']
INFO:root:['Mazionga', 'Recarm', 'Growth 3', 'Sukukaja']
INFO:root:['Rakukaja', 'Null Dark', 'Sukukaja', 'Diarahan']
INFO:root:['Patra', 'Masukunda', 'Diarahan', 'Wind Amp']
INFO:root:['Patra', 'Rakukaja', 'Diarahan', 'Sukukaja']
INFO:root:['Recarm', 'Sukukaja', 'Patra', 'Tarukaja']
INFO:root:['Tarukaja', 'Patra', 'Mind Charge', 'Diarahan']
INFO:root:['Diarama', 'Megido', 'Recarm', 'Mind Charge']
INFO:root:['Wind Boost', 'Recarm', 'Diarama', 'Rakukaja']
INFO:root:['Tarukaja', 'Patra', 'Zio', 'Diarama']
INFO:root:['Dekunda', 'Sukukaja', 'Diarahan', 'Patra']
INFO:root:['Diarama', 'Sukukaja', 'Patra', 'Tarukaja']
INFO:root:['Diarama', 'Masukunda', 'Recarm', 'Sukukaja']
INFO:root:['Patra', 'Rakukaja', 'Diarahan', 'Sukukaja']
INFO:root:['Diarama', 'Sukukaja', 'Patra', 'Tarukaja']
INFO:root:['Wind Amp', 'Dekunda', 'Sukukaja', 'Patra']
INFO:root:['Patra', 'Diarahan', 'Recarm', 'Diarama']
INFO:root:['Patra', 'Recarm', 'Tarukaja', 'Diarahan']
INFO:root:['Rakukaja', 'Recarm', 'Patra', 'Diarahan']
INFO:root:['Masukunda', 'Patra', 'Recarm', 'Tarukaja']
INFO:root:['Wind Amp', 'Diarama', 'Wind Amp', 'Sukukaja']
INFO:root:['Diarama', 'Patra', 'Megido', 'Recarm']
INFO:root:['Rakukaja', 'Patra', 'Panta Rhei', 'Diarahan']
INFO:root:['Diarama', 'Sukukaja', 'Masukunda', 'Rakukaja']
INFO:root:['Dekunda', 'Patra', 'Diarahan', 'Sukukaja']
INFO:root:['Patra', 'Diarahan', 'Masukunda', 'Dekunda']
INFO:root:['Wind Boost', 'Patra', 'Diarahan', 'Tarukaja']
INFO:root:['Dekunda', 'Masukunda', 'Diarama', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Dekunda', 'Diarahan']
INFO:root:['Diarahan', 'Recarm', 'Megido', 'Diarama']
INFO:root:['Patra', 'Diarama', 'Rakukaja', 'Sukukaja']
INFO:root:['Diarama', 'Patra', 'Sukukaja', 'Masukunda']
INFO:root:['Null Dark', 'Wind Amp', 'Patra', 'Tarukaja']
INFO:root:['Rakukaja', 'Patra', 'Diarama', 'Recarm']
INFO:root:['Dekunda', 'Zio', 'Sukukaja', 'Mazionga']
INFO:root:['Patra', 'Rakukaja', 'Wind Boost', 'Sukukaja']
INFO:root:['Patra', 'Diarama', 'Tarukaja', 'Rakukaja']
INFO:root:['Recarm', 'Patra', 'Mind Charge', 'Diarahan']
INFO:root:['Tarukaja', 'Zio', 'Diarahan', 'Mind Charge']
INFO:root:['Dekunda', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Diarama', 'Masukunda', 'Zio']
INFO:root:['Mazionga', 'Mind Charge', 'Tarukaja', 'Diarahan']
INFO:root:['Dekunda', 'Tarukaja', 'Sukukaja', 'Megido']
INFO:root:['Tarukaja', 'Sukukaja', 'Mind Charge', 'Diarama']
INFO:root:['Wind Boost', 'Mind Charge', 'Diarahan', 'Sukukaja']
INFO:root:['Sukukaja', 'Patra', 'Rakukaja', 'Tarukaja']
INFO:root:['Patra', 'Recarm', 'Diarama', 'Mind Charge']
INFO:root:['Recarm', 'Diarama', 'Dekunda', 'Diarahan']
INFO:root:['Dekunda', 'Diarama', 'Patra', 'Sukukaja']
INFO:root:['Growth 3', 'Diarahan', 'Rakukaja', 'Sukukaja']
INFO:root:['Recarm', 'Mind Charge', 'Dekunda', 'Sukukaja']
INFO:root:['Rakukaja', 'Patra', 'Diarama', 'Zio']
INFO:root:['Patra', 'Rakukaja', 'Recarm', 'Mind Charge']
INFO:root:['Patra', 'Diarahan', 'Rakukaja', 'Mazionga']
INFO:root:['Patra', 'Tarukaja', 'Masukunda', 'Rakukaja']
INFO:root:['Patra', 'Diarama', 'Diarahan', 'Masukunda']
INFO:root:['Rakukaja', 'Patra', 'Recarm', 'Tarukaja']
INFO:root:['Diarahan', 'Zio', 'Patra', 'Rakukaja']
INFO:root:['Tarukaja', 'Rakukaja', 'Wind Boost', 'Masukunda']
INFO:root:['Rakukaja', 'Sukukaja', 'Tarukaja', 'Masukunda']
INFO:root:['Tarukaja', 'Zio', 'Diarama', 'Patra']
INFO:root:['Wind Amp', 'Growth 3', 'Diarahan', 'Diarama']
INFO:root:['Diarama', 'Mazionga', 'Recarm', 'Growth 3']
INFO:root:['Tarukaja', 'Patra', 'Panta Rhei', 'Recarm']
INFO:root:['Patra', 'Wind Amp', 'Diarahan', 'Diarama']
INFO:root:['Recarm', 'Sukukaja', 'Mind Charge', 'Diarama']
INFO:root:['Dekunda', 'Patra', 'Mazionga', 'Tarukaja']
INFO:root:['Rakukaja', 'Diarama', 'Patra', 'Null Dark']
INFO:root:['Wind Boost', 'Dekunda', 'Tarukaja', 'Wind Amp']
INFO:root:['Diarahan', 'Patra', 'Sukukaja', 'Recarm']
INFO:root:['Patra', 'Diarama', 'Rakukaja', 'Recarm']
INFO:root:['Diarama', 'Masukunda', 'Zio', 'Dekunda']
INFO:root:['Rakukaja', 'Masukunda', 'Patra', 'Recarm']
INFO:root:['Patra', 'Rakukaja', 'Sukukaja', 'Wind Amp']
INFO:root:['Patra', 'Masukunda', 'Tarukaja', 'Wind Boost']
INFO:root:['Diarama', 'Rakukaja', 'Mind Charge', 'Patra']
INFO:root:['Patra', 'Masukunda', 'Rakukaja', 'Sukukaja']
INFO:root:['Tarukaja', 'Diarama', 'Dekunda', 'Patra']
INFO:root:['Wind Amp', 'Recarm', 'Diarahan', 'Patra']
INFO:root:['Dekunda', 'Recarm', 'Rakukaja', 'Zio']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Wind Boost']
INFO:root:['Rakukaja', 'Patra', 'Dekunda', 'Wind Boost']
INFO:root:['Patra', 'Recarm', 'Diarahan', 'Rakukaja']
INFO:root:['Sukukaja', 'Tarukaja', 'Patra', 'Recarm']
INFO:root:['Diarama', 'Patra', 'Tarukaja', 'Wind Boost']
INFO:root:['Sukukaja', 'Patra', 'Tarukaja', 'Wind Amp']
INFO:root:['Mind Charge', 'Sukukaja', 'Null Dark', 'Diarahan']
INFO:root:['Tarukaja', 'Sukukaja', 'Patra', 'Recarm']
INFO:root:['Dekunda', 'Panta Rhei', 'Patra', 'Recarm']
